Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Transplant from Purchased,Full-Size,,,,,,,,,07/08/2019,,0,25/09/2019,25/09/2019,8 bed m,"Home,HH,Block C,Beds 14",20.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.800 hd/row m,₪5.00/hd,67.2 Heads,₪336.00,₪14.00/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,Generic Variety,Greenhouse Sow,Full-Size,26/08/2019,,,,,,,30,25/09/2019,,1,26/09/2019,27/09/2019,12 bed m,,30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,3.500 hd/row m,₪5.00/hd,168.0 Heads,₪840.00,₪17.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,12/09/2019,,68,24/10/2019,31/12/2019,12 bed m,"Ramim,Ra.2,Block C2,Beds 221",20.0,cm,3,,,,0,180,180,875,seeds/g,0.21,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪4.50/hd,90.0 Heads,₪405.00,₪11.25/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,07/10/2019,,21,28/11/2019,19/12/2019,12 bed m,"Ramim,Ra.2,Block C1,Beds 211",20.0,cm,3,,,,0,180,180,875,seeds/g,0.21,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,08/10/2019,,,,,,,41,18/11/2019,,16,21/01/2020,06/02/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 319",30.0,cm,4,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,120.0 Heads,₪600.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,17/10/2019,,21,21/11/2019,12/12/2019,12 bed m,"Ramim,Ra.2,Block C1,Beds 213",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,17/10/2019,,26,18/12/2019,13/01/2020,6 bed m,"Ramim,Ra.1,Block L1,Beds 118",20.0,cm,3,,,,0,180,90,875,seeds/g,0.10,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,45.0 Heads,₪225.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,31/10/2019,,32,13/12/2019,14/01/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 210",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,31/10/2019,,32,19/12/2019,20/01/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 120",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,06/11/2019,,,,,,,40,16/12/2019,,12,04/03/2020,16/03/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 213",30.0,cm,3,0.45,,1,50,180,199,875,seeds/g,0.23,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,06/11/2019,,,,,,,40,16/12/2019,,18,26/03/2020,12/04/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 211",30.0,cm,3,0.42,,1,40,168,186,875,seeds/g,0.21,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,13/11/2019,,11,23/01/2020,03/02/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 116",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,ערבית - רם שחר,Transplant from Purchased,Full-Size,,,,,,,,,13/11/2019,,72,10/01/2020,22/03/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 117",30.0,cm,3,,,,0,120,120,875,seeds/g,0.14,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Romaine,hyd. ערבית - נהורה נטע,Greenhouse Sow,Full-Size,18/11/2019,,,,,,,35,23/12/2019,,19,11/03/2020,30/03/2020,18 bed m,"Ramim,Ra.3,Block R3,Beds 333,335",30.0,cm,3,0.67,310 cell flats,1,30,208,208,875,seeds/g,0.24,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,135.0 Heads,₪675.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Greenhouse Sow,Full-Size,18/11/2019,,,,,,,35,23/12/2019,,32,27/02/2020,30/03/2020,18 bed m,"Ramim,Ra.3,Block R3,Beds 334-335",30.0,cm,3,0.42,,1,40,168,186,875,seeds/g,0.21,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,135.0 Heads,₪675.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce,Bibb,מסולסלת מעורב,Transplant from Purchased,Full-Size,,,,,,,,,28/11/2019,,12,05/02/2020,17/02/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 322",30.0,cm,3,,,,40,168,168,875,seeds/g,0.19,g,0.00,,,,,,,,,,,Heads,2.500 hd/row m,₪5.00/hd,90.0 Heads,₪450.00,₪12.50/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Sativa L. 1836,Direct Sow,Full-Size,,,,,,,,,14/11/2018,,17,01/04/2019,18/04/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 104",1.0,cm,6,,,,,,3961,796,seeds/g,4.98,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,"שני זנים איטליה - צד בצד
Gentilina / Foglia liscia",Jang JP-1,13,10,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Sativa L. 1836,Direct Sow,Full-Size,,,,,,,,,21/11/2018,,21,01/04/2019,22/04/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 112",1.0,cm,6,,,,,,3961,796,seeds/g,4.98,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,Jang JP-1,13,10,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Generic Variety,Direct Sow,Full-Size,,,,,,,,,10/12/2018,,21,01/04/2019,22/04/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 115",1.0,cm,6,,,,,,3961,796,seeds/g,4.98,g,10.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,01/01/2019,,45,01/04/2019,16/05/2019,6 bed m,"Home,HH,Block C,Beds 16",1.0,cm,6,,,,,,3960,796,seeds/g,4.97,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,19/02/2019,,21,08/04/2019,29/04/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 106",1.0,cm,6,,,,,,3961,796,seeds/g,4.98,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Sativa L. 1836,Direct Sow,Full-Size,,,,,,,,,19/02/2019,,11,18/04/2019,29/04/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 113",1.0,cm,6,,,,,,3961,796,seeds/g,4.98,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,Jang JP-1,13,10,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,28/03/2019,,29,08/05/2019,06/06/2019,6 bed m,"Home,HH,Block C,Beds 16",1.0,cm,6,,,,,,3960,796,seeds/g,4.97,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Encore Lettuce Mix,Direct Sow,Full-Size,,,,,,,,,03/04/2019,,17,20/05/2019,06/06/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 103",1.0,cm,6,,,,,,3961,796,seeds/g,4.98,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪10.00/cs,10.8 Kilograms,₪490.91,₪13.64/row m,Annual,,,,,,Jang JP-1,13,10,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,15/05/2019,,60,13/06/2019,12/08/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 108",2.0,cm,8,,,,,,2640,796,seeds/g,3.32,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Generic Variety,Direct Sow,Full-Size,,,,,,,,,16/05/2019,,7,20/06/2019,27/06/2019,6 bed m,"Home,HH,Block C,Beds 17",3.0,cm,8,,,,,,1760,796,seeds/g,2.21,g,10.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Generic Variety,Direct Sow,Full-Size,,,,,,,,,03/06/2019,,0,04/07/2019,04/07/2019,6 bed m,"Ramim,Ra.1,Block L2,Beds 126",1.0,cm,8,,,,,,5280,796,seeds/g,6.63,g,10.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-12
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,03/06/2019,,67,27/06/2019,02/09/2019,6 bed m,"Ramim,Ra.1,Block L2,Beds 126",1.0,cm,8,,,,,,5280,796,seeds/g,6.63,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,Hand Seeding,14,9,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,19/06/2019,,45,05/08/2019,19/09/2019,12 bed m,"Ramim,Ra.1,Block L1,Beds 114",0.5,cm,8,,,,,,21120,796,seeds/g,26.53,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,זריעה בעיתית - בהתחלה צפוף מידי ובאמצע נגמרו הזרעים הקטנים - צריך לנסות קונפיגורציה אחרת,Jang JP-1,14,9,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Generic Variety,Direct Sow,Full-Size,,,,,,,,,24/06/2019,,35,22/07/2019,26/08/2019,12 bed m,"Home,HH,Block C,Beds 14",0.5,cm,8,,,,,,21120,796,seeds/g,26.53,g,10.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,49ג זריעה במזרעה הסלק לא עובר. ,Jang JP-1,14,9,YX-12
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,10/07/2019,,56,22/08/2019,17/10/2019,6 bed m,"Ramim,Ra.2,Block C6m,Beds 202",0.5,cm,6,,,,,,7920,796,seeds/g,9.95,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,Hand Seeding,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,10/07/2019,,56,22/08/2019,17/10/2019,6 bed m,"Ramim,Ra.2,Block C6m,Beds 201",1.0,cm,8,,,,,,5280,796,seeds/g,6.63,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,12.0 Kilograms,₪654.55,₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,29/07/2019,,61,26/08/2019,26/10/2019,12 bed m,"Home,HH,Block C,Beds 17",3.0,cm,8,,,,,,3520,796,seeds/g,4.42,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,24.0 Kilograms,"₪1,309.09",₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,12/08/2019,,34,09/09/2019,13/10/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 103",3.0,cm,8,,,,,,1760,796,seeds/g,2.21,g,10.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,12/08/2019,,70,09/09/2019,18/11/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 107",2.0,cm,8,,,,,,2640,796,seeds/g,3.32,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,12/08/2019,,2,09/09/2019,11/09/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 108",3.0,cm,8,,,,,,1760,796,seeds/g,2.21,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,12.0 Kilograms,₪654.55,₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,28/08/2019,,26,31/10/2019,26/11/2019,12 bed m,"Ramim,Ra.2,Block C1,Beds 212",1.0,cm,8,,,,,,10560,796,seeds/g,13.27,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,24.0 Kilograms,"₪1,309.09",₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,16/09/2019,,1,21/10/2019,22/10/2019,24 bed m,"Home,HH,Block C,Beds 16-17",1.0,cm,6,,,,,,15840,796,seeds/g,19.90,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,43.2 Kilograms,"₪2,356.36",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,02/10/2019,,67,31/10/2019,06/01/2020,12 bed m,"Home,HH,Block C,Beds 15",1.0,cm,8,,,,,,10560,796,seeds/g,13.27,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,24.0 Kilograms,"₪1,309.09",₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Salanova® Foundation Collection,Transplant from Purchased,Full-Size,,,,,,,,,05/10/2019,,70,07/11/2019,16/01/2020,12 bed m,"Home,HH,Block C,Beds 13",20.0,cm,3,,,,0,180,180,796,seeds/g,0.23,g,0.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,13/10/2019,,66,11/11/2019,16/01/2020,12 bed m,"Home,HH,Block B,Beds 12",1.0,cm,8,,,,,,10560,796,seeds/g,13.27,g,5.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,24.0 Kilograms,"₪1,309.09",₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,"מיקס שלנו, דמוי בן שחר",Direct Sow,Full-Size,,,,,,,,,16/10/2019,,41,18/11/2019,29/12/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 104",1.0,cm,8,,,,,,5280,796,seeds/g,6.63,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,14.4 Kilograms,₪785.45,₪16.36/row m,Annual,,,,,,Hand Seeding,14,9,FJ - 24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Salanova® Foundation Collection,Transplant from Purchased,Full-Size,,,,,,,,,17/10/2019,,6,30/12/2019,05/01/2020,12 bed m,"Home,HH,Block B,Beds 10",20.0,cm,3,,,,0,180,180,796,seeds/g,0.23,g,0.00,,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,10.8 Kilograms,₪589.09,₪16.36/row m,Annual,,,,,,,,,
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,נטע מיקס - Luna Nera+Cavalo,Direct Sow,Full-Size,,,,,,,,,27/10/2019,,1,26/11/2019,27/11/2019,12 bed m,"Home,HH,Block C,Beds 16",2.0,cm,6,,,,,,3960,796,seeds/g,4.97,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,21.6 Kilograms,"₪1,178.18",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,YX-12
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,28/10/2019,,102,28/11/2019,09/03/2020,12 bed m,"Home,HH,Block C,Beds 17",0.5,cm,8,,,,,,21120,796,seeds/g,26.53,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,24.0 Kilograms,"₪1,309.09",₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,06/11/2019,,39,26/12/2019,03/02/2020,24 bed m,"Home,HH,Block B,Beds 8-9",0.5,cm,8,,,,,,42240,796,seeds/g,53.07,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,48.0 Kilograms,"₪2,618.18",₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,נטע מיקס - Luna Nera+Cavalo,Direct Sow,Full-Size,,,,,,,,,14/11/2019,,1,10/12/2019,11/12/2019,12 bed m,"Ramim,Ra.1,Block L1,Beds 113",2.0,cm,8,,,,,,5280,796,seeds/g,6.63,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,28.8 Kilograms,"₪1,570.91",₪16.36/row m,Annual,,,,,,Jang JP-1,14,9,XYY-12
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,Mesclun Mix,Direct Sow,Full-Size,,,,,,,,,28/11/2019,,67,02/01/2020,09/03/2020,12 bed m,"Home,HH,Block C,Beds 16",1.0,cm,8,,,,,,10560,796,seeds/g,13.27,g,10.00,,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,24.0 Kilograms,"₪1,309.09",₪13.64/row m,Annual,,,,,,Jang JP-1,14,9,X-24
Vegetables,Asteraceae,Lettuce: Salad Mix,Lettuce: Salad Mix,נטע מיקס - Luna Nera+Cavalo,Direct Sow,Full-Size,,,,,,,,,18/12/2019,,61,01/02/2020,02/04/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 115",2.0,cm,6,,,,,,3960,796,seeds/g,4.97,g,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪12.00/cs,21.6 Kilograms,"₪1,178.18",₪16.36/row m,Annual,,,,,,Jang JP-1,11,11,X-24
Vegetables,Cucurbitaceae,Melons,Melons,Hustan - הוסטאן,Transplant from Purchased,,,,28/03/2019,,,,,,25/04/2019,,81,20/06/2019,09/09/2019,10 bed m,"Ramim,Ra.3,Block R2,Beds 325",40.0,cm,1,,,,0,30,30,41853,seeds/kg,0.00,kg,0.00,,1 liter,1 plant,30.0,,,,,,,Kilograms,4.464 kg/row m,₪9.00/kg,44.6 Kilograms,₪401.76,₪40.18/row m,Annual,,,,,,,,,
Vegetables,Cucurbitaceae,Melons,Melons,Hustan - הוסטאן,Transplant from Purchased,,,,10/04/2019,,,,,,01/05/2019,,53,11/07/2019,02/09/2019,12 bed m,"Ramim,Ra.3,Block R2,Beds 321",40.0,cm,1,,,,0,30,30,41853,seeds/kg,0.00,kg,0.00,,,0,0.0,,,,,,,Kilograms,4.464 kg/row m,₪9.00/kg,53.6 Kilograms,₪482.13,₪40.18/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Mizuna,Mizuna,Generic Variety,Direct Sow,Baby Leaf,,,,,,,,,10/12/2018,,3,01/04/2019,04/04/2019,3 bed m,"Ramim,Ra.1,Block L1,Beds 115",1.0,cm,6,,,,,,1981,300,seeds/g,6.60,g,10.00,,,,,,,,,,,Kilograms,0.200 kg/row m,₪10.00/cs,3.6 Kilograms,₪144.00,₪8.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Mizuna,Mizuna,Generic Variety,Direct Sow,Baby Leaf,,,,,,,,,10/01/2019,,17,01/04/2019,18/04/2019,3 bed m,"Ramim,Ra.1,Block L1,Beds 112",1.0,cm,6,,,,,,1800,300,seeds/g,6.00,g,0.00,,,,,,,,,,,Kilograms,0.200 kg/row m,₪10.00/cs,3.6 Kilograms,₪144.00,₪8.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Mizuna,Mizuna,Generic Variety,Direct Sow,Baby Leaf,,,,,,,,,19/02/2019,,41,18/04/2019,29/05/2019,6 bed m,"Ramim,Ra.2,Block C6m,Beds 206",1.0,cm,6,,,,,,3961,300,seeds/g,13.20,g,10.00,,,,,,,,,,,Kilograms,0.200 kg/row m,₪10.00/cs,7.2 Kilograms,₪288.00,₪8.00/row m,Annual,,,,,,Jang JP-1,14,9,
Vegetables,Brassicaceae,Mizuna,Mizuna,Generic Variety,Direct Sow,Baby Leaf,,,,,,,,,27/02/2019,,39,04/04/2019,13/05/2019,6 bed m,"Ramim,Ra.1,Block L6m,Beds 108",1.0,cm,6,,,,,,3961,300,seeds/g,13.20,g,10.00,,,,,,,,,,,Kilograms,0.200 kg/row m,₪10.00/cs,7.2 Kilograms,₪288.00,₪8.00/row m,Annual,,,,,,Jang JP-1,14,9,
Vegetables,Brassicaceae,Mizuna,Mizuna,Generic Variety,Direct Sow,Baby Leaf,,,,,,,,,16/05/2019,,45,20/06/2019,04/08/2019,6 bed m,"Ramim,Ra.1,Block L1,Beds 118",2.0,cm,4,,,,,,1320,300,seeds/g,4.40,g,10.00,,,,,,,,,,,Kilograms,0.200 kg/row m,₪10.00/cs,4.8 Kilograms,₪192.00,₪8.00/row m,Annual,,,,,,Jang JP-1,13,10,XY-24
