Category,Family Name,Crop,Crop Type,Variety,Planting Method,Harvest Stage,GH Sow Date,Days to 1st potting up,1st Potting up date,Days to 2nd Potting up,2nd Potting up date,Days to 3rd Potting up,3rd Potting up date,Days In Greenhouse,Field Sowing Planting Date,DTM,Harvest Window,First Harvest,Last Harvest,Planting Amount,Location,In-Row Spacing,In-Row Spacing Unit,Rows Per Bed,# Of Flats,Flat/pot type,Seeds per cell,Estimated loss,Total Transplants,Total Seed Needed,Average seed weight,Average seed weight unit,Total Weight Needed,Total Weight Needed Unit,Extra Seed %,Seed spec,1st Potting up flat/pot type,1st Potting up plants per cell/pot,1st Potting up # of flats/pots,2nd Potting up flat/pot type,2nd Potting up plants per cell/pot,2nd Potting up # of flats/pots,3rd Potting up flat/pot type,3rd Potting up plants per cell/pot,3rd Potting up # of flats/pots,Harvest Unit,Avg Yield Rate,Avg. Sales Price,Est. Yield,Est. Revenue,Est. Rev./unit,Growing Cycle,Rootstock,Harvest Season,First Fruiting Year,Between row spacing,Notes,Seeder,Front gear,Rear gear,Roller plate
Vegetables,Amaranthaceae,Beets,Beets,Bull's Blood,Transplant from Purchased,Full-Size Root,,,,,,,,,14/11/2019,,14,24/02/2020,09/03/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 221",20.0,cm,4,,,,5,252,252,50,seeds/kg,5.04,kg,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Transplant from Purchased,Full-Size Root,,,,,,,,,11/12/2019,,3,23/03/2020,26/03/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 209",20.0,cm,4,,310 cell flats,,5,252,252,50,seeds/kg,5.04,kg,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Chioggia Guardsmark,Greenhouse Sow,Full-Size Root,16/12/2019,,,,,,,56,10/02/2020,,7,20/04/2020,27/04/2020,12 bed m,"Ramim,Ra.3,Block R6m,Beds 301-302",20.0,cm,4,0.84,,2,40,336,743,50,seeds/kg,14.86,kg,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Direct Sow,Full-Size Root,,,,,,,,,06/01/2020,,21,21/03/2020,11/04/2020,12 bed m,"Ramim,Ra.3,Block R6m,Beds 301-302",10.0,cm,4,,,,,,528,50,seeds/kg,10.56,kg,10.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,Jang JP-1,11,11,LJ-12
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Transplant from Purchased,Full-Size Root,,,,,,,,,06/01/2020,,1,20/04/2020,21/04/2020,6 bed m,"Ramim,Ra.3,Block R6m,Beds 304",20.0,cm,4,,,,5,126,126,50,seeds/kg,2.52,kg,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,28.8 Bunches,₪230.40,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Direct Sow,Baby Leaf Greens,,,,,,,,,22/01/2020,,0,13/04/2020,13/04/2020,6 bed m,"Ramim,Ra.1,Block L6m,Beds 107",20.0,cm,4,,,,,,132,66823,seeds/kg,0.00,kg,10.00,Organic,,,,,,,,,,Kilograms,0.250 kg/row m,₪12.00/cs,6.0 Kilograms,₪72.00,₪3.00/row m,Annual,,,,,,Jang JP-1,,,
Vegetables,Amaranthaceae,Beets,Beets,Chioggia Guardsmark,Greenhouse Sow,Full-Size Root,12/02/2020,,,,,,,42,25/03/2020,,14,28/05/2020,11/06/2020,12 bed m,,20.0,cm,4,,310 cell flats,2,30,312,626,50,seeds/g,12.52,g,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,MIX עלי ביבי,Direct Sow,Baby Leaf Greens,,,,,,,,,17/02/2020,,95,02/04/2020,06/07/2020,6 bed m,"Ramim,Ra.2,Block C6m,Beds 205",0.5,cm,8,,,,,,10560,66823,seeds/kg,0.16,kg,10.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪8.00/cs,14.4 Kilograms,"₪1,036.80",₪21.60/row m,Annual,,,,,,Hand Seeding,14,9,FJ - 24
Vegetables,Amaranthaceae,Beets,Beets,Forono - מוערך נטע,Greenhouse Sow,Full-Size Root,19/02/2020,,,,,,,35,25/03/2020,,16,25/05/2020,10/06/2020,12 bed m,"Ramim,Ra.2,Block C1,Beds 209",20.0,cm,4,,310 cell flats,1,40,336,335,50,seeds/g,6.70,g,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Transplant from Purchased,Full-Size Root,,,,,,,,,26/03/2020,,21,24/05/2020,14/06/2020,12 bed m,,20.0,cm,4,,310 cell flats,,5,252,252,50,seeds/g,5.04,g,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,הוזמן מיניב,,,,
Vegetables,Amaranthaceae,Beets,Beets,MIX עלי ביבי,Direct Sow,Baby Leaf Greens,,,,,,,,,10/04/2020,,46,14/05/2020,29/06/2020,6 bed m,"Ramim,Ra.2,Block C6m,Beds 208",0.5,cm,6,,,,,,7560,66823,seeds/kg,0.11,kg,5.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪8.00/cs,10.8 Kilograms,₪777.60,₪21.60/row m,Annual,,,,,,Hand Seeding,14,9,FJ - 24
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Transplant from Purchased,Full-Size Root,,,,,,,,,20/04/2020,,21,18/06/2020,09/07/2020,10 bed m,"Ramim,Ra.1,Block L1,Beds 110",20.0,cm,3,,,,5,158,158,50,seeds/g,3.16,g,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,36.0 Bunches,₪288.00,₪9.60/row m,Annual,,,,,הוזמן מיניב,,,,
Vegetables,Amaranthaceae,Beets,Beets,MIX עלי ביבי,Direct Sow,Baby Leaf Greens,,,,,,,,,01/07/2020,,4,26/07/2020,30/07/2020,12 bed m,,0.5,cm,8,,,,,,20160,50,seeds/g,403.20,g,5.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪8.00/cs,28.8 Kilograms,"₪2,073.60",₪21.60/row m,Annual,,,,,,Jang JP-1,14,9,FJ - 24
Vegetables,Amaranthaceae,Beets,Beets,Chioggia Guardsmark,Transplant from Purchased,Full-Size Root,,,,,,,,,27/08/2020,,3,16/11/2020,19/11/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 123",20.0,cm,4,,310 cell flats,,5,252,252,50,seeds/kg,5.04,kg,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Transplant from Purchased,Full-Size Root,,,,,,,,,27/08/2020,,3,16/11/2020,19/11/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 124",20.0,cm,4,,310 cell flats,,5,252,252,50,seeds/g,5.04,g,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,MIX עלי ביבי,Direct Sow,Baby Leaf Greens,,,,,,,,,02/09/2020,,0,07/10/2020,07/10/2020,6 bed m,"Ramim,Ra.2,Block C6m,Beds 204",0.5,cm,6,,,,,,7560,50,seeds/g,151.20,g,5.00,Organic,,,,,,,,,,Kilograms,0.300 kg/row m,₪8.00/cs,10.8 Kilograms,₪777.60,₪21.60/row m,Annual,,,,,,Hand Seeding,14,9,FJ - 24
Vegetables,Amaranthaceae,Beets,Beets,Forono - מוערך נטע,Greenhouse Sow,Full-Size Root,24/09/2020,,,,,,,35,29/10/2020,,39,07/01/2021,15/02/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 132",20.0,cm,4,,310 cell flats,1,40,336,335,50,seeds/g,6.70,g,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Chioggia Guardsmark,Transplant from Purchased,Full-Size Root,,,,,,,,,30/09/2020,,20,26/11/2020,16/12/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 125",20.0,cm,4,,310 cell flats,,5,252,252,50,seeds/kg,5.04,kg,0.00,Organic,,,,,,,,,,Bunches,1.200 bn/row m,₪8.00/bn,57.6 Bunches,₪460.80,₪9.60/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,MIX עלי ביבי,Direct Sow,Baby Leaf Greens,,,,,,,,,07/10/2020,,104,19/11/2020,03/03/2021,6 bed m,"Ramim,Ra.2,Block C6m,Beds 201",0.5,cm,6,,,,,,7560,50,seeds/g,151.20,g,5.00,Organic,,,,,,,,,,Kilograms,0.200 kg/row m,₪8.00/cs,7.2 Kilograms,₪518.40,₪14.40/row m,Annual,,,,,,Hand Seeding,14,9,FJ - 24
Vegetables,Amaranthaceae,Beets,Beets,Generic Variety,Greenhouse Sow,Full-Size Root,02/11/2020,,,,,,,37,09/12/2020,,35,01/04/2021,06/05/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 122",20.0,cm,4,1.08,310 cell flats,1,40,336,336,50,seeds/g,6.72,g,0.00,Organic,,,,,,,,,,Bunches,0.750 bn/row m,₪8.00/bn,36.0 Bunches,₪288.00,₪6.00/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,MIX עלי ביבי,Direct Sow,Baby Leaf Greens,,,,,,,,,18/11/2020,,21,10/02/2021,03/03/2021,6 bed m,"Ramim,Ra.1,Block L6m,Beds 101",0.5,cm,6,,,,,,7560,50,seeds/g,151.20,g,5.00,Organic,,,,,,,,,,Kilograms,0.200 kg/row m,₪8.00/cs,7.2 Kilograms,₪518.40,₪14.40/row m,Annual,,,,,,Jang JP-1,14,9,FJ - 24
Vegetables,Amaranthaceae,Beets,Beets,Bull's Blood,Transplant from Purchased,Full-Size Root,,,,,,,,,23/11/2020,,10,22/03/2021,01/04/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 126",20.0,cm,4,,310 cell flats,,5,252,252,50,seeds/kg,5.04,kg,0.00,Organic,,,,,,,,,,Bunches,0.750 bn/row m,₪8.00/bn,36.0 Bunches,₪288.00,₪6.00/row m,Annual,,,,,,,,,
Vegetables,Amaranthaceae,Beets,Beets,Chioggia Guardsmark,Transplant from Purchased,Full-Size Root,,,,,,,,,09/12/2020,,21,01/04/2021,22/04/2021,12 bed m,"Ramim,Ra.1,Block L2,Beds 121",20.0,cm,4,,310 cell flats,,5,252,252,50,seeds/kg,5.04,kg,0.00,Organic,,,,,,,,,,Bunches,0.750 bn/row m,₪8.00/bn,36.0 Bunches,₪288.00,₪6.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Broccoli,Heading,עידן - לבדוק,Transplant from Purchased,Head,,,,,,,,,19/09/2019,,0,22/01/2020,22/01/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 311",40.0,cm,2,,,,0,60,60,245,seeds/g,0.24,g,0.00,Organic,,,,,,,,,,Kilograms,1.191 kg/row m,₪16.00/kg,28.6 Kilograms,₪457.28,₪19.05/row m,Annual,,,,,שתילים מעידן - הוזמן,,,,
Vegetables,Brassicaceae,Broccoli,Heading,Generic Variety,Transplant from Purchased,Head,,,,,,,,,17/10/2019,,39,30/01/2020,09/03/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 315",40.0,cm,2,,,,0,60,60,245,seeds/g,0.24,g,0.00,Organic,,,,,,,,,,Kilograms,1.191 kg/row m,₪16.00/kg,28.6 Kilograms,₪457.28,₪19.05/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Broccoli,Raab & Broccolini,Cavolo Broccolo,Greenhouse Sow,Head,06/11/2019,,,,,,,35,11/12/2019,,35,22/01/2020,26/02/2020,18 bed m,,40.0,cm,2,,,1,30,156,156,245,seeds/g,0.64,g,0.00,Organic,,,,,,,,,,Kilograms,1.191 kg/row m,₪16.00/kg,42.9 Kilograms,₪686.08,₪19.06/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Broccoli,Raab & Broccolini,Cavolo Broccolo,Greenhouse Sow,Head,04/12/2019,,,,,,,40,13/01/2020,,35,24/02/2020,30/03/2020,12 bed m,,40.0,cm,2,0.32,,1,50,90,90,245,seeds/g,0.37,g,0.00,Organic,,,,,,,,,,Kilograms,1.191 kg/row m,₪16.00/kg,28.6 Kilograms,₪457.28,₪19.05/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Broccoli,Heading,Marathon,Transplant from Purchased,Head,,,,,,,,,10/09/2020,,75,09/12/2020,22/02/2021,12 bed m,"zvika,Zvika,Block zB,Beds 514",40.0,cm,2,,,,5,63,63,245,seeds/g,0.26,g,0.00,Organic,,,,,,,,,,Kilograms,0.750 kg/row m,₪16.00/kg,18.0 Kilograms,₪288.00,₪12.00/row m,Annual,,,,,חישתיל דרך יניב,,,,
Vegetables,Brassicaceae,Broccoli,Heading,Partenon,Transplant from Purchased,Head,,,,,,,,,01/10/2020,,49,28/12/2020,15/02/2021,18 bed m,"Ramim,Ra.4,Block Lo18,Beds 403",40.0,cm,2,,128 cell flats,,5,94.5,95,245,seeds/g,0.39,g,0.00,Organic,,,,,,,,,,Kilograms,0.750 kg/row m,₪16.00/kg,27.0 Kilograms,₪432.00,₪12.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Broccoli,Raab & Broccolini,Generic Variety,Greenhouse Sow,Head,25/11/2020,,,,,,,28,23/12/2020,,2,11/03/2021,13/03/2021,12 bed m,"Ramim,Ra.3,Block R1,Beds 313",40.0,cm,2,0.78,200 cell flats,1,30,156,156,245,seeds/g,0.64,g,0.00,Organic,,,,,,,,,,Kilograms,0.500 kg/row m,₪16.00/kg,12.0 Kilograms,₪192.00,₪8.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,Generic Variety,Greenhouse Sow,Full-Size,15/08/2019,,,,,,,35,19/09/2019,,35,18/12/2019,22/01/2020,6 bed m,"Ramim,Ra.3,Block R6m,Beds 304",40.0,cm,3,,128 cell flats,1,30,117,116,250,seeds/g,0.46,g,0.00,Organic,,,,,,,,,,Kilograms,2.000 kg/row m,₪10.00/kg,36.0 Kilograms,₪360.00,₪20.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,ירוק,Transplant from Purchased,Full-Size,,,,,,,,,04/09/2019,,43,05/12/2019,17/01/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 309",40.0,cm,3,,310 cell flats,,5,94,95,250,seeds/g,0.38,g,0.00,,,,,,,,,,,Kilograms,2.000 kg/row m,₪10.00/kg,72.0 Kilograms,₪720.00,₪20.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,ירוק חישתיל,Transplant from Purchased,Full-Size,,,,,,,,,30/09/2019,,17,13/01/2020,30/01/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 306,308",30.0,cm,3,,310 cell flats,,0,120,120,250,seeds/g,0.48,g,0.00,,,,,,,,,,,Kilograms,2.000 kg/row m,₪0.00/kg,72.0 Kilograms,₪0.00,₪0.00/row m,Annual,,,,,שתילים הוזמנו מעידן,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,סגול חישתיל,Transplant from Purchased,Full-Size,,,,,,,,,30/09/2019,,17,13/01/2020,30/01/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 306,308",30.0,cm,3,,310 cell flats,,0,120,120,250,seeds/g,0.48,g,0.00,,,,,,,,,,,Kilograms,2.000 kg/row m,₪0.00/kg,72.0 Kilograms,₪0.00,₪0.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,ירוק,Transplant from Purchased,Full-Size,,,,,,,,,17/10/2019,,17,27/01/2020,13/02/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 314",40.0,cm,3,,310 cell flats,,5,94.5,95,250,seeds/g,0.38,g,0.00,,,,,,,,,,,Kilograms,2.000 kg/row m,₪10.00/kg,72.0 Kilograms,₪720.00,₪20.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,Savoy Blue,Greenhouse Sow,Full-Size,20/10/2019,,,,,,,64,23/12/2019,,14,17/03/2020,31/03/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 217",40.0,cm,2,0.46,128 cell flats,1,30,58,59,250,seeds/g,0.24,g,0.00,Organic,,,,,,,,,,Kilograms,1.500 kg/row m,₪10.00/kg,36.0 Kilograms,₪360.00,₪15.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,ירוק חישתיל,Transplant from Purchased,Full-Size,,,,,,,,,10/09/2020,,25,03/12/2020,28/12/2020,18 bed m,"Ramim,Ra.4,Block Lo18,Beds 405",30.0,cm,2,,310 cell flats,,0,180,120,250,seeds/g,0.48,g,0.00,,,,,,,,,,,Kilograms,2.000 kg/row m,₪10.00/kg,72.0 Kilograms,₪720.00,₪20.00/row m,Annual,,,,,חישתיל דרך יניב,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,סגול חישתיל,Transplant from Purchased,Full-Size,,,,,,,,,10/09/2020,,7,04/01/2021,11/01/2021,16 bed m,"Ramim,Ra.4,Block Lo18,Beds 406",30.0,cm,2,,310 cell flats,,0,120,80,250,seeds/g,0.32,g,0.00,,,,,,,,,,,Kilograms,2.000 kg/row m,₪10.00/kg,64.0 Kilograms,₪640.00,₪20.00/row m,Annual,,,,,,,,,
Vegetables,Brassicaceae,Cabbage,Cabbage,Generic Variety,Greenhouse Sow,Full-Size,12/10/2020,,,,,,,42,23/11/2020,,28,29/03/2021,26/04/2021,18 bed m,"Ramim,Ra.4,Block Lo18,Beds 404",40.0,cm,3,0.9,260 בינוני,1,30,234,234,250,seeds/g,0.94,g,0.00,Organic,,,,,,,,,,Kilograms,0.750 kg/row m,₪8.00/kg,40.5 Kilograms,₪324.00,₪6.00/row m,Annual,,,,,,,,,
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,16/09/2019,,59,09/12/2019,06/02/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 224",2.5,cm,8,,,,,,4224,764,seeds/g,5.53,g,10.00,Organic,,,,,,,,,,Bunches,0.800 bn/row m,₪10.00/bn,76.8 Bunches,₪768.00,₪8.00/row m,Annual,,,,,,Jang JP-1,14,9,YYX-12
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,16/10/2019,,88,13/01/2020,10/04/2020,24 bed m,"Ramim,Ra.2,Block C1,Beds 215-216",2.5,cm,8,,,,,,8448,764,seeds/g,11.06,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,96.0 Bunches,₪960.00,₪5.00/row m,Annual,,,,,,Jang JP-1,13,10,X-12
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,28/10/2019,,48,13/02/2020,01/04/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 219",2.5,cm,8,,,,,,4224,764,seeds/g,5.53,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-12
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,27/11/2019,,23,30/03/2020,22/04/2020,16 bed m,"Ramim,Ra.2,Block C2,Beds 225-226",2.5,cm,8,,,,,,5632,764,seeds/g,7.37,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,64.0 Bunches,₪640.00,₪5.00/row m,Annual,,,,,,Jang JP-1,13,10,X-12
Vegetables,Apiaceae,Carrots,Carrots,Purple Haze,Direct Sow,Full-Size,,,,,,,,,27/11/2019,,45,08/02/2020,24/03/2020,3 bed m,"Ramim,Ra.2,Block C2,Beds 226",2.5,cm,8,,,,,,1056,764,seeds/g,1.38,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,12.0 Bunches,₪120.00,₪5.00/row m,Annual,,,,,,Jang JP-1,13,10,X-12
Vegetables,Apiaceae,Carrots,Carrots,Parisian,Direct Sow,Full-Size,,,,,,,,,27/11/2019,,45,21/01/2020,06/03/2020,5 bed m,"Ramim,Ra.2,Block C2,Beds 226",2.5,cm,8,,,,,,1760,764,seeds/g,2.30,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,20.0 Bunches,₪200.00,₪5.00/row m,Annual,,,,,,Jang JP-1,13,10,X-12
Vegetables,Apiaceae,Carrots,Carrots,colori Mix - Franchi,Direct Sow,Full-Size,,,,,,,,,06/01/2020,,28,26/03/2020,23/04/2020,12 bed m,"Ramim,Ra.2,Block C2,Beds 226",1.5,cm,8,,,,,,7040,764,seeds/g,9.21,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,XYY-12
Vegetables,Apiaceae,Carrots,Carrots,FLAKKEE   LONG,Direct Sow,Full-Size,,,,,,,,,22/01/2020,,25,30/04/2020,25/05/2020,12 bed m,"Ramim,Ra.1,Block L1,Beds 120",2.5,cm,8,,,,,,4032,764,seeds/g,5.28,g,5.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-12
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,27/01/2020,,53,30/04/2020,22/06/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 309",4.0,cm,6,,,,,,1800,764,seeds/g,2.36,g,0.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,36.0 Bunches,₪360.00,₪5.00/row m,Annual,,,,,,Jang JP-1,11,11,X-12
Vegetables,Apiaceae,Carrots,Carrots,Purple Haze,Direct Sow,Full-Size,,,,,,,,,27/01/2020,,42,11/05/2020,22/06/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 311",4.0,cm,6,,,,,,1890,764,seeds/g,2.47,g,5.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,36.0 Bunches,₪360.00,₪5.00/row m,Annual,,,,,,Jang JP-1,11,11,X-24
Vegetables,Apiaceae,Carrots,Carrots,colori Mix - Franchi,Direct Sow,Full-Size,,,,,,,,,13/02/2020,,53,06/05/2020,28/06/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 308",1.5,cm,8,,,,,,7040,764,seeds/g,9.21,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,13,10,X-12
Vegetables,Apiaceae,Carrots,Carrots,FLAKKEE   LONG,Direct Sow,Full-Size,,,,,,,,,12/03/2020,,15,25/06/2020,10/07/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 315",2.5,cm,8,,,,,,4032,764,seeds/g,5.28,g,5.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,11,11,X-24
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,18/03/2020,,9,25/06/2020,04/07/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 310",2.5,cm,4,,,,,,2112,764,seeds/g,2.76,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,24.0 Bunches,₪240.00,₪5.00/row m,Annual,,,,,,Jang JP-1,11,11,X-24
Vegetables,Apiaceae,Carrots,Carrots,colori Mix - Franchi,Direct Sow,Full-Size,,,,,,,,,18/03/2020,,9,25/06/2020,04/07/2020,12 bed m,"Ramim,Ra.3,Block R1,Beds 310",1.5,cm,4,,,,,,3520,764,seeds/g,4.61,g,10.00,Organic,,,,,,,,,,Bunches,0.500 bn/row m,₪10.00/bn,24.0 Bunches,₪240.00,₪5.00/row m,Annual,,,,,,Jang JP-1,11,11,X-24
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,13/08/2020,,1,14/09/2020,15/09/2020,12 bed m,"Ramim,Ra.3,Block R3,Beds 332",2.7,cm,6,,,,,,2667,764,seeds/g,3.49,g,0.00,Organic,,,,,,,,,,Kilograms,0.500 bn/row m,₪10.00/bn,36.0 Bunches,₪360.00,₪5.00/row m,Annual,,,,,,Jang JP-1,11,11,XYY-24
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,02/09/2020,,1,22/09/2020,23/09/2020,12 bed m,"Ramim,Ra.3,Block R2,Beds 328",2.7,cm,8,,,,,,3556,764,seeds/g,4.65,g,0.00,Organic,,,,,,,,,,Kilograms,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,11,11,XYY-24
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,17/09/2020,,7,21/12/2020,28/12/2020,12 bed m,"Ramim,Ra.1,Block L2,Beds 127",2.7,cm,8,,,,,,3556,764,seeds/g,4.65,g,0.00,Organic,,,,,,,,,,Kilograms,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,14,9,X-12
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,24/09/2020,,78,09/12/2020,25/02/2021,24 bed m,"Ramim,Ra.1,Block L1,Beds 111-112",1.5,cm,8,,,,,,14080,764,seeds/g,18.43,g,10.00,Organic,,,,,,,,,,Kilograms,0.500 bn/row m,₪10.00/bn,96.0 Bunches,₪960.00,₪5.00/row m,Annual,,,,,,Jang JP-1,13,10,XYY-12
Vegetables,Apiaceae,Carrots,Carrots,Nantes Half Long,Direct Sow,Full-Size,,,,,,,,,29/10/2020,,14,01/03/2021,15/03/2021,12 bed m,"Ramim,Ra.2,Block C2,Beds 227",1.5,cm,8,,,,,,7040,764,seeds/g,9.21,g,10.00,Organic,,,,,,,,,,Kilograms,0.500 bn/row m,₪10.00/bn,48.0 Bunches,₪480.00,₪5.00/row m,Annual,,,,,,Jang JP-1,13,10,XYY-12
