Pack List,Item,Pick date,Pick From,Outlets,Total Outlets Need,From Storage,Additional,Planned Pick,Actual Pick,Pick by Variety,Unit,Pick Instruction,Assignee,Labor Time (hr)
Thursday 15/12/2022,"מנגולד צרור
Full-Size",15/12/2022,"Chard, Fordhook Giant
Ra.1 > L6m > Beds 105-106
13 of 14
Chard, Fordhook Giant
Ra.2 > C2 > Beds 223-224
2 of 10",חנות הגינה: 12,12,0,0,12,13,,bn,,Nimrod Wald,0
Thursday 15/12/2022,"שומר
Full-Size",15/12/2022,,חנות הגינה: 12,12,0,0,12,17,,kg,,Nimrod Wald,0
Thursday 15/12/2022,"סלרי
Full-Size",15/12/2022,"Celery, hyd. Early Bell
Hyd. S > SE > Bed 22
2 of 9",חנות הגינה: 15,15,0,0,15,15,,bn,,Nimrod Wald,0
Thursday 15/12/2022,"(ירק) פטרוזיליה
Full-Size",15/12/2022,"Parsley, hyd. מסולסלת
Hyd. N > NW > Bed 9
2 of 10
Parsley, hyd. Borjo
Hyd. S > SW > Bed 28
8 of 8
Parsley, בורג'ו - נטע
Zvika > zB > Beds 523-524
1 of 10",חנות הגינה: 15,15,0,0,15,15,,bn,,Nimrod Wald,0
Thursday 15/12/2022,"צנונית
Full-Size",15/12/2022,"Radishes, French Breakfast
Ra.1 > L6m > Bed 103
11 of 32",חנות הגינה: 15,15,0,1,15,16,,bn,,Nimrod Wald,0
Thursday 15/12/2022,תרד ניוזילנדי,15/12/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-14, 17-18
2 of 2",חנות הגינה: 2,2,0,0,2,2,,kg,"לשים לב לקטוף נקי - רק עלים יפים
ולהשאיר בסוף מסודר - בלי ענפים ארוכים להתחדשות טובה",Nimrod Wald,0
Thursday 15/12/2022,"בייבי נפרדים
Full-Size",15/12/2022,,חנות הגינה: 2,2,0,0,2,2.8,"חרדל Red Giant: 1.8,
קייל בייבי: 1",kg,,Nimrod Wald,0
Thursday 15/12/2022,"(חסה) מסולסלת
Full-Size",15/12/2022,"Lettuce, hyd. לאליק
Hyd. S > SE > Bed 21
9 of 38",חנות הגינה: 20,20,0,0,20,20,,hd,לקטוף הרבה לשטיפה - יחוסל שבוע הבא,Nimrod Wald,0
Thursday 15/12/2022,תפוז,15/12/2022,,חנות הגינה: 20,20,0,0,20,23,,kg,,Nimrod Wald,0
Thursday 15/12/2022,"(ירק) כוסברה
Leaf",15/12/2022,"Cilantro, Santirini - נטע
Ra.2 > C2 > Bed 222
3 of 20",חנות הגינה: 25,25,0,0,25,25,,bn,,Nimrod Wald,0
Thursday 15/12/2022,"(חסה) רומית
Full-Size",15/12/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Beds 2-3
10 of 38",חנות הגינה: 35,35,0,0,35,33,,hd,,Nimrod Wald,0
Thursday 15/12/2022,"(ירק) עירית שומית
Full-Size",15/12/2022,,חנות הגינה: 4,4,0,0,4,4,hyd. עירית שומית: 4,bn,,Nimrod Wald,0
Thursday 15/12/2022,"גרגר הנחלים
Full-Size",15/12/2022,,חנות הגינה: 4,4,0,0,4,4,,cs,,Nimrod Wald,0
Thursday 15/12/2022,"אמרנט - תרד הודי
Baby Leaf",15/12/2022,,חנות הגינה: 4,4,0,0,4,4,הודי אדום: 4,cs,,Nimrod Wald,0
Thursday 15/12/2022,"בייבי - רוקט
Baby Leaf",15/12/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 130
4 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 132
5 of 25",חנות הגינה: 5,5,0,0,5,5.2,,kg,לתעד כאן רק מה שנקטף קטן לשקיות או למיקס,Nimrod Wald,0
Thursday 15/12/2022,"(ירק) עירית בצלית
Full-Size",15/12/2022,,חנות הגינה: 6,6,0,0,6,6,Common: 6,bn,,Nimrod Wald,0
Thursday 15/12/2022,"לאושטיאן
Full-Size",15/12/2022,"Lovage, hyd. Lovage
Hyd. N > NE > Bed 6
1 of 1",חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Thursday 15/12/2022,"פאק צוי
Full-Size",15/12/2022,,חנות הגינה: 6,6,0,0,6,6,Hyd. Neta: 6,cs,,Nimrod Wald,0
Thursday 15/12/2022,"תבלין - נענע
Full-Size",15/12/2022,,חנות הגינה: 6,6,0,0,6,7,,bn,,Nimrod Wald,0
Thursday 15/12/2022,"(ירק) בצל ירוק
Full-Size",15/12/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
2 of 10
Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
1 of 10",חנות הגינה: 8,8,0,0,8,10,,bn,לסיים לפי שורות,Nimrod Wald,0
Thursday 15/12/2022,"סלק
Full-Size Root",15/12/2022,"Beets, Chioggia Guardsmark
Ra.3 > R2 > Bed 318
2 of 10",חנות הגינה: 8,8,0,0,8,8,,bn,,Nimrod Wald,0
Thursday 15/12/2022,"ברוקולי
Full-Size",15/12/2022,,חנות הגינה: 8,8,0,0,8,4,,kg,,Nimrod Wald,0
Monday 12/12/2022,"בייבי מיקס
Full-Size",12/12/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 129
7 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 131
9 of 48",Online Store: 2,2,0,0,2,2,,cs,"לא לעדכן כאן קטיף 
לצורך אריזת הזמנות בלבד",Nimrod Wald,0
Monday 12/12/2022,היביסקוס אדום,12/12/2022,"Hibiscus, Generic Variety
Ra.3 > R1 > Beds 309-310
1 of 1",Online Store: 500,500,0,0,500,1000,,g,ניצנים - לשקול ולבדוק מה גודל מארז שלנו,Nimrod Wald,0
Monday 12/12/2022,"קולרבי
Full-Size",12/12/2022,"Kohlrabi, Korist
Ra.3 > R1 > Beds 313-314
2 of 6
Kohlrabi, Korist
Ra.3 > R2 > Beds 325-326
1 of 6",חנות הגינה: 1,1,0,0,1,30,,kg,לסיים גידול 325-326,Nimrod Wald,0
Monday 12/12/2022,"עגבניה
Ripe",12/12/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12",חנות הגינה: 1,1,0,0,1,0.5,,kg,,Nimrod Wald,0
Monday 12/12/2022,"שומר
Full-Size",12/12/2022,"Fennel, Orion
Ra.3 > R3 > Beds 329-330
5 of 6","חנות הגינה: 1,
Online Store: 1",2,0,0,2,2.2,,kg,לסיים גידול 329-330,Nimrod Wald,0
Monday 12/12/2022,"בייבי - רוקט
Baby Leaf",12/12/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 130
4 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 132
5 of 25",חנות הגינה: 10,10,0,0,10,9,,bn,"לעדכן כאן צרורות גדולים

הכוונה שנקטפו 9 צרורות מערוגה 130",Nimrod Wald,0
Monday 12/12/2022,"ברוקולי
Full-Size",12/12/2022,,חנות הגינה: 10,10,0,0,10,11.2,,kg,כל מה שמוכן ויפה,Nimrod Wald,0
Monday 12/12/2022,"כרוב
Full-Size",12/12/2022,"Cabbage, ירוק
Ra.4 > Lo18 > Beds 403-404
1 of 7",חנות הגינה: 10,10,0,0,10,8.5,,kg,"לבן וסגול -סלקטיבי לייצר מקום
אפשר לשקול הכול ביחד",Nimrod Wald,0
Monday 12/12/2022,כרישה,12/12/2022,"Leeks, Alto
Ra.4 > Lo24 > Bed 402
5 of 5",חנות הגינה: 10,10,0,0,10,5,,bn,סלקטיבי גדולים בלבד,Nimrod Wald,0
Monday 12/12/2022,"צנון
Full-Size",12/12/2022,"Radishes, Nero Tondo
Ra.1 > L1 > Bed 113
3 of 32
Radishes, Daikon Long
Ra.1 > L1 > Bed 113
2 of 32
Radishes, Daikon Long
Ra.1 > L1 > Bed 120
8 of 32",חנות הגינה: 10,10,0,0,10,15,,bn,,Nimrod Wald,0
Monday 12/12/2022,"סלק
Full-Size Root",12/12/2022,"Beets, Chioggia Guardsmark
Ra.3 > R2 > Bed 317
6 of 10
Beets, Chioggia Guardsmark
Ra.3 > R2 > Bed 318
2 of 10",חנות הגינה: 12,12,0,0,12,8,,bn,לנקות 2 ערוגות באמצע ומה שיפה מהכתום,Nimrod Wald,0
Monday 12/12/2022,"צנונית
Full-Size",12/12/2022,"Radishes, French Breakfast
Ra.1 > L6m > Bed 103
11 of 32
Radishes, Colored Mix
Ra.1 > L6m > Bed 104
10 of 32",חנות הגינה: 12,12,0,0,12,13,,bn,,Nimrod Wald,0
Monday 12/12/2022,"(ירק) כוסברה
Leaf",12/12/2022,"Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 12
5 of 20
Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 13
4 of 20
Cilantro, Santirini - נטע
Ra.2 > C2 > Bed 222
3 of 20",חנות הגינה: 15,15,0,0,15,15,,bn,בשדה - לקטוף מדוייק!!!,Nimrod Wald,0
Monday 12/12/2022,תרד ניוזילנדי,12/12/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-14, 17-18
2 of 2",חנות הגינה: 2,2,0,0,2,2,,kg,"לשים לב לקטוף נקי - רק עלים יפים
ולהשאיר בסוף מסודר - בלי ענפים ארוכים להתחדשות טובה",Nimrod Wald,0
Monday 12/12/2022,"בייבי סלק
Baby Leaf Greens",12/12/2022,"Beets, MIX עלי ביבי
Ra.1 > L2 > Bed 126
4 of 10",חנות הגינה: 2,2,0,0,2,0.5,,kg,,Nimrod Wald,0
Monday 12/12/2022,"בייבי נפרדים
Full-Size",12/12/2022,"Lettuce: Salad Mix, קייל בייבי
Ra.1 > L2 > Bed 130
8 of 48",חנות הגינה: 2,2,0,0,2,2,,kg,,Nimrod Wald,0
Monday 12/12/2022,"(חסה) רומית
Full-Size",12/12/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Beds 2-3
10 of 38
Lettuce, hyd. רומית
Hyd. S > SW > Beds 26-27
5 of 38","חנות הגינה: 20,
Online Store: 2",22,0,0,22,22,,hd,,Nimrod Wald,0
Monday 12/12/2022,"עגבניה שרי
Ripe",12/12/2022,"Tomatoes, Hyd. Whitny וייטני
Hyd. 4"" > SE-4""(40) > Bed 107
11 of 12
Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12",חנות הגינה: 3,3,0,0,3,4,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Monday 12/12/2022,"בייבי מיקס
Full-Size",12/12/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 129
7 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 131
9 of 48","חנות הגינה: 3,
Online Store: 9",12,0,0,12,5.3,,kg,,Nimrod Wald,0
Monday 12/12/2022,תפוז,12/12/2022,,"חנות הגינה: 30,
Online Store: 3",33,0,0,33,38.7,,kg,,Nimrod Wald,0
Monday 12/12/2022,"(ירק) עירית בצלית
Full-Size",12/12/2022,,חנות הגינה: 4,4,0,0,4,4,Common: 4,bn,,Nimrod Wald,0
Monday 12/12/2022,"(ירק) עירית שומית
Full-Size",12/12/2022,,חנות הגינה: 4,4,0,0,4,4,Garlic Geisha: 4,bn,,Nimrod Wald,0
Monday 12/12/2022,"גרגר הנחלים
Full-Size",12/12/2022,,חנות הגינה: 4,4,0,0,4,4,,cs,,Nimrod Wald,0
Monday 12/12/2022,"בייבי - רוקט
Baby Leaf",12/12/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 130
4 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 132
5 of 25",חנות הגינה: 4,4,0,0,4,6.1,,kg,לתעד כאן רק מה שנקטף קטן לשקיות או למיקס,Nimrod Wald,0
Monday 12/12/2022,"סלרי
Full-Size",12/12/2022,"Celery, hyd. Early Bell
Hyd. S > SE > Bed 16
12 of 12
Celery, hyd. Early Bell
Hyd. S > SE > Bed 22
2 of 9",חנות הגינה: 6,6,0,0,6,6,,bn,לשים לב לקטוף מה שגורם לנזילות- תעלה מנותקת!!!!!,Nimrod Wald,0
Monday 12/12/2022,"מנגולד צרור
Full-Size",12/12/2022,"Chard, Fordhook Giant
Ra.1 > L6m > Beds 105-106
13 of 14
Chard, Fordhook Giant
Ra.2 > C2 > Beds 223-224
2 of 10",חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Monday 12/12/2022,"קייל
Full-Size",12/12/2022,,חנות הגינה: 6,6,0,0,6,4,Lacinato (Dinosaur): 4,bn,,Nimrod Wald,0
Monday 12/12/2022,"לאושטיאן
Full-Size",12/12/2022,"Lovage, hyd. Lovage
Hyd. N > NE > Bed 6
1 of 1",חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Monday 12/12/2022,"תבלין - נענע
Full-Size",12/12/2022,,חנות הגינה: 6,6,0,0,6,6,,bn,,Nimrod Wald,0
Monday 12/12/2022,"(ירק) פטרוזיליה
Full-Size",12/12/2022,"Parsley, hyd. מסולסלת
Hyd. N > NW > Bed 9
2 of 10
Parsley, hyd. Borjo
Hyd. S > SW > Bed 28
8 of 8
Parsley, בורג'ו - נטע
Zvika > zB > Beds 523-524
1 of 10","חנות הגינה: 6,
Online Store: 2",8,0,0,8,14,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"(חסה) רומית
Full-Size",08/12/2022,"Lettuce, hyd. רומית
Hyd. N > NE > Beds 2-3
10 of 38
Lettuce, hyd. רומית
Hyd. S > SW > Beds 26-27
5 of 38",,30,0,0,30,30,,hd,,Nimrod Wald,0
Thursday 08/12/2022,"(חסה) סלנובה
Full-Size",08/12/2022,"Lettuce, hyd. סלנובה
Hyd. S > SE > Bed 20
11 of 38",,25,0,0,25,25,,cs,,Nimrod Wald,0
Thursday 08/12/2022,"סלרי
Full-Size",08/12/2022,"Celery, hyd. Early Bell
Hyd. S > SE > Bed 16
12 of 12
Celery, hyd. Early Bell
Hyd. S > SE > Bed 22
2 of 9",,20,0,0,20,21,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"מנגולד צרור
Full-Size",08/12/2022,"Chard, Fordhook Giant
Ra.1 > L6m > Beds 105-106
13 of 14
Chard, Fordhook Giant
Ra.2 > C2 > Beds 223-224
2 of 10",,10,0,0,10,15,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"(ירק) כוסברה
Leaf",08/12/2022,"Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 12
5 of 20
Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 13
4 of 20
Cilantro, Santirini - נטע
Ra.2 > C2 > Bed 222
3 of 20",,10,0,0,10,10,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"גרגר הנחלים
Full-Size",08/12/2022,,,4,0,0,4,4,,cs,,Nimrod Wald,0
Thursday 08/12/2022,"קייל
Full-Size",08/12/2022,,,6,0,0,6,6,Lacinato (Dinosaur): 6,bn,,Nimrod Wald,0
Thursday 08/12/2022,"לאושטיאן
Full-Size",08/12/2022,"Lovage, hyd. Lovage
Hyd. N > NE > Bed 6
1 of 1",,8,0,0,8,8,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"(ירק) פטרוזיליה
Full-Size",08/12/2022,"Parsley, hyd. מסולסלת
Hyd. N > NW > Bed 9
2 of 10
Parsley, hyd. Borjo
Hyd. S > SW > Bed 28
8 of 8
Parsley, בורג'ו - נטע
Zvika > zB > Beds 523-524
1 of 10",,30,0,0,30,38,,bn,,Nimrod Wald,0
Thursday 08/12/2022,תרד ניוזילנדי,08/12/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-14, 17-18
2 of 2",,2,0,0,2,2,,kg,"לשים לב לקטוף נקי - רק עלים יפים
ולהשאיר בסוף מסודר - בלי ענפים ארוכים להתחדשות טובה",Nimrod Wald,0
Thursday 08/12/2022,"פאק צוי
Full-Size",08/12/2022,,,10,0,0,10,10,Hyd. Neta: 10,cs,,Nimrod Wald,0
Thursday 08/12/2022,"(ירק) בצל ירוק
Full-Size",08/12/2022,"Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
2 of 10
Onions: Scallions, hyd. Aldorado
Hyd. N > NW > Bed 15
1 of 10",,20,0,0,20,21,,bn,לסיים לפי שורות,Nimrod Wald,0
Thursday 08/12/2022,"בייבי - רוקט
Baby Leaf",08/12/2022,"Arugula, Arugula
Ra.1 > L2 > Bed 130
4 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 132
5 of 25",,4,0,0,4,4,,kg,לתעד כאן רק מה שנקטף קטן לשקיות או למיקס,Nimrod Wald,0
Thursday 08/12/2022,"בייבי סלק
Baby Leaf Greens",08/12/2022,"Beets, MIX עלי ביבי
Ra.1 > L2 > Bed 126
4 of 10",,1,0,0,1,2,,kg,,Nimrod Wald,0
Thursday 08/12/2022,"בייבי מיקס
Full-Size",08/12/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 129
7 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 131
9 of 48",,10,0,0,10,8,,kg,,Nimrod Wald,0
Thursday 08/12/2022,"בייבי נפרדים
Full-Size",08/12/2022,"Lettuce: Salad Mix, חרדל Red Giant
Ra.1 > L1 > Bed 118
6 of 48
Lettuce: Salad Mix, קייל בייבי
Ra.1 > L2 > Bed 130
8 of 48",,4,0,0,4,3,,kg,,Nimrod Wald,0
Thursday 08/12/2022,"סלק
Full-Size Root",08/12/2022,"Beets, Chioggia Guardsmark
Ra.3 > R2 > Bed 317
6 of 10
Beets, Chioggia Guardsmark
Ra.3 > R2 > Bed 318
2 of 10",,10,0,0,10,11,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"כרוב
Full-Size",08/12/2022,"Cabbage, ירוק
Ra.4 > Lo18 > Beds 403-404
1 of 7",,10,0,0,10,5.5,,kg,"12 לבן
8 סגול
514-515 - ירוק
512-513 - סגול",Nimrod Wald,0
Thursday 08/12/2022,"שומר
Full-Size",08/12/2022,"Fennel, Orion
Ra.3 > R3 > Beds 329-330
5 of 6",,16,0,0,16,15.8,,kg,,Nimrod Wald,0
Thursday 08/12/2022,"קולרבי
Full-Size",08/12/2022,"Kohlrabi, Korist
Ra.3 > R1 > Beds 313-314
2 of 6
Kohlrabi, Korist
Ra.3 > R2 > Beds 325-326
1 of 6",,12,0,0,12,17,,kg,,Nimrod Wald,0
Thursday 08/12/2022,כרישה,08/12/2022,"Leeks, Alto
Ra.4 > Lo24 > Bed 402
5 of 5",,6,0,0,6,6,,bn,סלקטיבי גדולים בלבד,Nimrod Wald,0
Thursday 08/12/2022,"צנונית
Full-Size",08/12/2022,"Radishes, French Breakfast
Ra.1 > L6m > Bed 103
11 of 32
Radishes, Colored Mix
Ra.1 > L6m > Bed 104
10 of 32",,16,0,0,16,20,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"צנון
Full-Size",08/12/2022,"Radishes, Nero Tondo
Ra.1 > L1 > Bed 113
3 of 32
Radishes, Daikon Long
Ra.1 > L1 > Bed 113
2 of 32
Radishes, Daikon Long
Ra.1 > L1 > Bed 120
8 of 32
Radishes, Daikon Long
Ra.2 > C6m > Bed 207
5 of 32
Radishes, Nero Tondo
Ra.2 > C6m > Bed 208
6 of 32",,12,0,0,12,60,,bn,,Nimrod Wald,0
Thursday 08/12/2022,"עגבניה שרי
Ripe",08/12/2022,"Tomatoes, Hyd. Whitny וייטני
Hyd. 4"" > SE-4""(40) > Bed 107
11 of 12
Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12",,5,0,0,5,3,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Thursday 08/12/2022,חיקמה,08/12/2022,"Jicama, Itay
Zvika > zA > Beds 512-513
2 of 4",,20,0,0,20,38,,kg,,Nimrod Wald,0
Thursday 08/12/2022,"תבלין - נענע
Full-Size",08/12/2022,,,6,0,0,6,6,,bn,,Nimrod Wald,0
Thursday 08/12/2022,תפוז,08/12/2022,,Online Store: 15,15,0,0,15,26,,kg,,Nimrod Wald,0
Wednesday 07/12/2022,"(ירק) עירית בצלית
Full-Size",07/12/2022,,,3,0,0,3,3,"Common: 1.5,
hyd. common: 1.5",bn,,Nimrod Wald,0
Wednesday 07/12/2022,"(ירק) עירית שומית
Full-Size",07/12/2022,,,6,0,0,6,5,hyd. עירית שומית: 5,bn,,Nimrod Wald,0
Wednesday 07/12/2022,"(ירק) כוסברה
Leaf",07/12/2022,"Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 12
5 of 20
Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 13
4 of 20
Cilantro, Santirini - נטע
Ra.2 > C2 > Bed 222
3 of 20",,10,0,0,10,10,,bn,,Nimrod Wald,0
Wednesday 07/12/2022,"קייל
Full-Size",07/12/2022,,,6,0,0,6,6,"Lacinato (Dinosaur): 2,
Scarlet: 2,
גומן: 2",bn,,Nimrod Wald,0
Wednesday 07/12/2022,"אמרנט - תרד הודי
Baby Leaf",07/12/2022,,,3,0,0,3,3,הודי אדום: 3,cs,,Nimrod Wald,0
Wednesday 07/12/2022,"ברוקולי
Full-Size",07/12/2022,,,8,0,0,8,6.4,,kg,,Nimrod Wald,0
Wednesday 07/12/2022,כרישה,07/12/2022,"Leeks, Alto
Ra.4 > Lo24 > Bed 402
5 of 5",,10,0,0,10,9,,bn,סלקטיבי גדולים בלבד,Nimrod Wald,0
Wednesday 07/12/2022,תבלין - עלי דפנה,07/12/2022,,,3,0,0,3,3,אר אציל-דפנה: 3,cs,"לקטוף ליד המתקן כביסה מאחורי הבית
לארוז בשקית חלון פתוחה
12 עלים",Nimrod Wald,0
Wednesday 07/12/2022,תות שדה,07/12/2022,,,1,0,0,1,0.36,,kg,,Nimrod Wald,0
Tuesday 06/12/2022,"בייבי - רוקט
Baby Leaf",06/12/2022,"Arugula, Arugula
Ra.1 > L1 > Bed 118
3 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 128
2 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 130
4 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 132
5 of 25",b2b: 1,1,0,0,1,1,,kg,לתעד כאן רק מה שנקטף קטן לשקיות או למיקס,Nimrod Wald,0
Tuesday 06/12/2022,"צנונית
Full-Size",06/12/2022,"Radishes, French Breakfast
Ra.1 > L6m > Bed 103
11 of 32
Radishes, Colored Mix
Ra.1 > L6m > Bed 104
10 of 32",b2b: 11,11,0,0,11,11,,bn,,Nimrod Wald,0
Tuesday 06/12/2022,תפוז,06/12/2022,,b2b: 14,14,0,0,14,14,,kg,,Nimrod Wald,0
Tuesday 06/12/2022,"בייבי מיקס
Full-Size",06/12/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 117
5 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
4 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 129
7 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 131
9 of 48",b2b: 2,2,0,0,2,2,,kg,,Nimrod Wald,0
Tuesday 06/12/2022,חציל ארוך,06/12/2022,"Eggplant, Ping Tung Long
Ra.1 > L1 > Beds 110-111
",b2b: 2,2,0,0,2,2,,kg,,Nimrod Wald,0
Monday 05/12/2022,תרד ניוזילנדי,05/12/2022,"New Zealand Spinach, Tetragonia Specialty
HH > C > Beds 13-14, 17-18
2 of 2",Online Store: 1,1,0,0,1,2,,kg,"לשים לב לקטוף נקי - רק עלים יפים
ולהשאיר בסוף מסודר - בלי ענפים ארוכים להתחדשות טובה",Nimrod Wald,0
Monday 05/12/2022,"בייבי סלק
Baby Leaf Greens",05/12/2022,"Beets, MIX עלי ביבי
Ra.1 > L2 > Bed 126
4 of 10",Online Store: 1,1,0,0,1,1.1,,kg,,Nimrod Wald,0
Monday 05/12/2022,"עגבניה שרי
Ripe",05/12/2022,"Tomatoes, Hyd. Whitny וייטני
Hyd. 4"" > SE-4""(40) > Bed 107
11 of 12
Tomatoes, Lobelo hyd. מורכב
Hyd. 4"" > SE-4""(40) > Bed 108
1 of 12",Online Store: 1,1,0,0,1,1,,kg,"כל מה שמוכן
מוכן = 80% אדום",Nimrod Wald,0
Monday 05/12/2022,"עגבניה
Ripe",05/12/2022,"Tomatoes, hyd. montecarlo F1
Hyd. 4"" > NE-4""(50) > Bed 103
8 of 12",Online Store: 1,1,0,0,1,0.5,,kg,,Nimrod Wald,0
Monday 05/12/2022,תות שדה,05/12/2022,,Online Store: 1,1,0,0,1,0.3,,kg,,Nimrod Wald,0
Monday 05/12/2022,"(ירק) כוסברה
Leaf",05/12/2022,"Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 12
5 of 20
Cilantro, hyd. Santoriny
Hyd. N > NW > Bed 13
4 of 20
Cilantro, Santirini - נטע
Ra.2 > C2 > Bed 222
3 of 20",Online Store: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Monday 05/12/2022,"בייבי מיקס
Full-Size",05/12/2022,"Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L1 > Bed 117
5 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 127
4 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 129
7 of 48
Lettuce: Salad Mix, Mesclun Mix
Ra.1 > L2 > Bed 131
9 of 48",Online Store: 10,10,0,0,10,9.3,,kg,"לשים לב לקטוף מספיק שיהיה סהכ:
10 מיקס לצבי
5 מיקס לחנות 
2 נפרדים לחנות
- צרורות רוקט גדול בנפרד",Nimrod Wald,0
Monday 05/12/2022,"צנונית
Full-Size",05/12/2022,"Radishes, French Breakfast
Ra.1 > L6m > Bed 103
11 of 32
Radishes, Colored Mix
Ra.1 > L6m > Bed 104
10 of 32",Online Store: 10,10,0,0,10,10,,bn,,Nimrod Wald,0
Monday 05/12/2022,חיקמה,05/12/2022,"Jicama, Itay
Zvika > zA > Beds 512-513
2 of 4",Online Store: 10,10,0,0,10,10,,kg,,Nimrod Wald,0
Monday 05/12/2022,תפוז,05/12/2022,,Online Store: 10,10,0,0,10,12,,kg,,Nimrod Wald,0
Monday 05/12/2022,"סלרי
Full-Size",05/12/2022,"Celery, hyd. Early Bell
Hyd. S > SE > Bed 16
12 of 12
Celery, hyd. Early Bell
Hyd. S > SE > Bed 22
2 of 9",Online Store: 11,11,0,0,11,11,,bn,,Nimrod Wald,0
Monday 05/12/2022,"(ירק) פטרוזיליה
Full-Size",05/12/2022,"Parsley, hyd. מסולסלת
Hyd. N > NW > Bed 9
2 of 10
Parsley, hyd. Borjo
Hyd. S > SW > Bed 28
8 of 8
Parsley, בורג'ו - נטע
Zvika > zB > Beds 523-524
1 of 10",Online Store: 13,13,0,0,13,14,,bn,,Nimrod Wald,0
Monday 05/12/2022,"בייבי - רוקט
Baby Leaf",05/12/2022,"Arugula, Arugula
Ra.1 > L1 > Bed 118
3 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 128
2 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 130
4 of 25
Arugula, Arugula
Ra.1 > L2 > Bed 132
5 of 25",Online Store: 2,2,0,8,10,9,,bn,לעדכן כאן צרורות גדולים,Nimrod Wald,0
Monday 05/12/2022,"בייבי נפרדים
Full-Size",05/12/2022,"Lettuce: Salad Mix, חרדל Red Giant
Ra.1 > L1 > Bed 118
6 of 48
Lettuce: Salad Mix, קייל בייבי
Ra.1 > L2 > Bed 130
8 of 48",Online Store: 2,2,0,0,2,0.8,,kg,**** לשים לב צריך ליעל 2 צרור חרדל יפה*****,Nimrod Wald,0
